id1,id2,name_jaccard_3gram,name_token_jaccard,num_overlap,pack_type_eq,pack_mat_eq,net_close,match_score,weak_label
4003,6727,0.7021276595744681,0.6,0.0,1,0,0,0.5863039401392692,
2711,3960,0.42857142857142855,0.6,0.0,1,0,0,0.09173547618722401,
8332,8402,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
147,576,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7249,7472,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
4563,4849,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2233,6587,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7819,8002,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1064,7603,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1105,7604,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
3588,5172,0.75,0.6666666666666666,0.0,0,0,0,0.5938799311231131,
6702,8242,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4128,6614,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4711,4720,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3307,4930,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4224,6322,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5060,6594,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
9762,9763,0.8214285714285714,0.8333333333333334,0.5,0,0,0,0.9284345932017044,1.0
7568,7602,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3170,3878,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1281,3107,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3244,4581,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
904,905,0.7647058823529411,0.75,0.0,0,0,0,0.7740301605872955,
606,1248,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1129,7439,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5869,6174,0.7407407407407407,0.6666666666666666,0.0,1,1,0,0.9459242989395779,
1538,5392,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
4363,4387,0.7297297297297297,0.7142857142857143,1.0,1,1,0,0.9647810259014454,
5583,5588,0.5714285714285714,0.7142857142857143,0.0,0,0,0,0.2811174978704141,
2362,6593,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
163,678,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2324,3857,0.6491228070175439,0.5555555555555556,0.0,0,0,0,0.1765964584783365,
1976,2585,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7194,8300,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5926,5927,0.8125,0.6666666666666666,0.0,0,1,0,0.9280016329885938,
5778,6995,1.0,1.0,0.0,0,0,0,0.9964266230576636,
298,8450,0.851063829787234,0.75,0.0,0,0,0,0.8874587240259924,
597,6797,0.54,0.3,0.0,0,0,0,0.008425249126108177,
4983,5034,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
4214,5203,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
2779,3848,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
9829,9830,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
2348,2349,0.8,0.6666666666666666,0.0,0,0,0,0.7032464356856314,
5099,5367,0.7878787878787878,0.6666666666666666,0.0,0,0,0,0.6782559739629516,
7081,7083,0.8055555555555556,0.7142857142857143,0.0,0,0,0,0.7894639658969426,
5658,7051,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2033,3277,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7600,7648,1.0,1.0,0.0,0,0,0,0.9964266230576636,
8550,8988,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
2177,2467,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7464,7787,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4329,4402,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7183,8299,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2307,5731,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4862,4865,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
2028,6316,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5722,5723,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7315,7664,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
6205,6631,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4744,6307,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1623,2066,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4370,5342,0.78125,0.7142857142857143,0.0,0,0,0,0.747819039092613,
6276,6282,0.6078431372549019,0.6,0.0,0,0,0,0.1736576630694787,
3418,4895,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7325,7601,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
5434,5441,1.0,1.0,0.0,0,0,0,0.9964266230576636,
8333,8357,1.0,1.0,0.0,0,0,0,0.9964266230576636,
516,8097,0.8,0.7142857142857143,0.0,0,0,0,0.7804096960315506,
3197,3206,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
2300,4910,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
3568,4839,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7494,7787,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7475,7545,0.6923076923076923,0.6,0.0,0,1,0,0.696041511860631,
8335,8403,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5773,8290,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3032,6522,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1678,2123,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5019,6138,0.7407407407407407,0.6666666666666666,0.0,0,0,0,0.572149175118746,
7976,8470,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1653,2066,1.0,1.0,0.0,0,0,0,0.9964266230576636,
557,6593,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
6544,7386,0.6428571428571429,0.5,0.0,0,1,0,0.3775456226414772,
5651,8300,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3913,5224,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1270,3991,0.44680851063829785,0.3,0.0,0,0,0,0.0034433008057797366,
1664,1666,0.8444444444444444,0.7142857142857143,0.0,0,0,0,0.8451674561141989,
5213,8074,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7571,7603,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4259,6800,0.4857142857142857,0.6666666666666666,0.0,1,0,0,0.23621731184517072,
3368,4377,0.8333333333333334,0.8,0.0,0,0,0,0.9104675463365474,
441,3385,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3930,5578,0.825,0.75,0.0,0,0,0,0.8597700743816722,
1132,7440,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1975,2467,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1667,6286,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
5748,6139,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
6708,8167,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3294,7811,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
369,7646,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
457,3329,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
1854,1948,0.7619047619047619,0.7142857142857143,0.0,1,1,0,0.9698623172577526,
5327,5328,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
311,4443,0.7352941176470589,0.8571428571428571,1.0,1,0,0,0.9528850233684953,
2952,4849,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
3950,3951,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1318,7980,1.0,1.0,0.0,0,0,0,0.9964266230576636,
6392,6591,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
5032,6319,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2290,3417,0.7142857142857143,0.6666666666666666,0.0,0,0,0,0.5087959873302813,
1137,7410,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3874,4306,0.8205128205128205,0.7777777777777778,0.0,0,0,0,0.8814727682127917,
3170,3207,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
1649,2832,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
5398,8362,1.0,1.0,0.0,0,0,0,0.9964266230576636,
6482,6484,0.851063829787234,0.75,0.0,0,0,0,0.8874587240259924,
6265,7947,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
914,922,0.7586206896551724,0.7142857142857143,0.0,0,0,0,0.7044367879780294,
4131,6591,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
132,886,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7953,8435,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4474,4486,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
1065,4474,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
926,932,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
8200,8312,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
342,7297,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2646,2648,0.8125,0.6666666666666666,0.0,0,0,0,0.7278020593951354,
5564,5806,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7938,8312,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
10013,10027,0.48148148148148145,0.5,0.0,1,0,0,0.06705853106717408,
4817,4825,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
1348,7980,1.0,1.0,0.0,0,0,0,0.9964266230576636,
336,7482,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2423,4296,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
74,7482,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2027,8268,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
8746,9010,0.918918918918919,0.75,0.5,0,0,0,0.9424062488211241,1.0
2600,5686,0.8,0.7142857142857143,0.0,0,0,0,0.7804096960315506,
9100,9508,0.56,0.5,0.4,1,0,0,0.14005953038579677,
5898,8311,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
6020,6022,0.8108108108108109,0.75,0.0,0,0,0,0.8424242306372471,
8768,8769,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
5796,6314,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3217,4342,0.6666666666666666,0.6,0.0,0,0,0,0.2705270364416333,
4937,6058,0.7368421052631579,0.8571428571428571,0.0,0,0,0,0.8669183904793114,
2143,2966,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
8560,9005,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
561,4567,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4064,6658,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1760,4891,0.5625,0.5,0.0,0,0,0,0.05474539653938005,
139,7318,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5600,5621,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1130,4495,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
2852,2874,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
4072,4075,0.8571428571428571,0.6666666666666666,0.0,0,0,0,0.8044826856461633,
3089,8479,0.8571428571428571,0.625,0.0,0,0,0,0.7426822569740575,
6437,7249,0.8235294117647058,0.6,0.0,0,0,0,0.627765888957822,
2321,6621,0.8833333333333333,0.7777777777777778,0.0,0,0,0,0.9316946714329606,
8613,9016,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
6118,6715,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2713,2715,0.7692307692307693,0.6666666666666666,0.0,0,1,0,0.8945988864447706,
2267,7324,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4125,4840,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3288,4343,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
3568,6612,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
8535,8544,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
4762,6592,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5882,6623,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
4906,8034,0.6818181818181818,0.6666666666666666,0.0,0,0,0,0.430869623409341,
4063,6591,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4875,6469,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7268,7527,1.0,1.0,0.0,0,0,0,0.9964266230576636,
133,491,0.7391304347826086,0.6666666666666666,0.0,0,0,0,0.5683388209456615,
6984,7768,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
8589,8780,0.7272727272727273,0.75,1.0,0,0,0,0.7348513568381991,
8878,8883,0.8095238095238095,0.7142857142857143,0.0,0,0,0,0.7957618115103302,
1061,6179,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
2324,5764,0.6851851851851852,0.5555555555555556,0.0,0,0,0,0.23301267503260373,
1097,3392,0.6956521739130435,0.6,0.0,0,1,0,0.7028300550244537,
6231,8470,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3662,7186,1.0,1.0,0.0,0,0,0,0.9964266230576636,
603,605,0.5,0.3333333333333333,0.5,1,0,0,0.02193391916727309,
9990,9992,0.6756756756756757,0.5,0.0,1,1,0,0.6932087724306157,
1296,2289,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
6545,7317,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
907,1016,0.7254901960784313,0.8,0.0,1,1,0,0.9791478533637529,
927,6364,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
9750,9751,0.8275862068965517,0.8333333333333334,0.5,0,0,0,0.932285794199983,1.0
4239,5477,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
2747,3588,0.2972972972972973,0.2857142857142857,0.0,0,0,0,0.0007217843498737262,0.0
3318,4343,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4093,6591,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4905,6469,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3133,6283,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4960,6176,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4015,6900,0.8372093023255814,0.7777777777777778,0.0,0,1,0,0.9768096461969796,1.0
3392,7675,0.7307692307692307,0.8,1.0,0,0,0,0.8143687264132297,
4734,6587,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2666,7571,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1093,6252,0.3333333333333333,0.3333333333333333,0.0,1,0,0,0.004145397552108193,0.0
7170,7527,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4266,4267,0.825,0.7777777777777778,0.0,0,0,0,0.885925135784181,
6005,6033,0.64,0.6,0.0,1,1,0,0.7894679113958964,
3123,6504,0.8478260869565217,0.7142857142857143,0.0,0,0,0,0.8493922342674062,
6824,6890,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3651,6623,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
27,41,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7246,7522,1.0,1.0,0.0,0,0,0,0.9964266230576636,
9288,9289,0.8,0.8,0.5,1,0,0,0.9556623547512039,
1372,6606,0.8235294117647058,0.6,0.0,0,1,0,0.8904684254604587,1.0
2492,6637,0.5581395348837209,0.375,0.0,0,0,0,0.018805057609581302,
3390,7787,1.0,1.0,0.0,0,0,0,0.9964266230576636,
670,672,0.7391304347826086,0.6666666666666666,0.0,0,1,0,0.8638882578745349,
1129,7602,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3524,4569,0.3877551020408163,0.2727272727272727,0.0,0,0,0,0.0015465731835065171,
3443,7613,0.8409090909090909,0.75,0.0,0,0,0,0.8772877075826709,
2789,8321,0.8157894736842105,0.7777777777777778,0.0,0,0,0,0.8766243613452467,
1005,5092,0.7666666666666667,0.6666666666666666,0.0,0,0,0,0.6320343111122902,
2533,4194,0.4782608695652174,0.4,0.0,1,1,0,0.12542739896567703,
4208,5201,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
39,51,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2136,2279,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1700,7576,1.0,1.0,0.0,0,0,0,0.9964266230576636,
8577,8904,0.5909090909090909,0.5,1.0,0,0,0,0.0812972668146088,
4990,6176,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7316,7702,0.24528301886792453,0.36363636363636365,0.5,1,0,0,0.0024748769869129598,0.0
518,4223,1.0,1.0,0.0,0,0,0,0.9964266230576636,
9046,9382,0.5806451612903226,0.7142857142857143,1.0,1,0,1,0.514780848349662,
2258,6591,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7669,8005,1.0,1.0,0.0,0,0,0,0.9964266230576636,
3223,3301,0.68,0.6666666666666666,0.0,1,1,0,0.9068100338067575,
361,452,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1887,1925,0.6521739130434783,0.7142857142857143,0.0,1,1,0,0.9177277690822447,
1254,1258,0.78125,0.7142857142857143,0.0,0,1,0,0.9346188346611404,
2114,2116,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2241,4143,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
2208,8167,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2265,2285,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4914,7470,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2426,3142,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
6330,6331,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4372,5201,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1691,7648,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7233,7825,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
8236,8237,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1020,1027,0.7941176470588235,0.7777777777777778,0.0,0,0,0,0.8521534500310417,
5937,7568,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1002,3639,0.65625,0.5714285714285714,0.0,1,0,0,0.4164370767074843,
3001,4770,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
8716,8847,0.7543859649122807,0.8,1.0,0,0,0,0.846405594143656,
7496,7646,1.0,1.0,0.0,0,0,0,0.9964266230576636,
507,627,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
8215,8299,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2749,5488,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2561,5437,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1905,6264,0.6470588235294118,0.6666666666666666,0.0,1,0,0,0.5949188519061963,
792,796,0.7272727272727273,0.6,0.0,0,0,0,0.39968782867029307,
5480,8231,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
146,621,0.8064516129032258,0.6666666666666666,0.0,0,0,0,0.7160799511462237,
275,277,0.6808510638297872,0.5,0.0,1,1,0,0.7037323659053124,
1978,2578,0.825,0.7142857142857143,0.0,0,0,0,0.8189787914940989,
4125,6613,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7246,7656,1.0,1.0,0.0,0,0,0,0.9964266230576636,
904,7618,0.7647058823529411,0.75,0.0,0,0,0,0.7740301605872955,
6914,6917,0.6363636363636364,0.75,0.0,1,1,0,0.9284518586338472,
245,1566,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
5484,5906,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
3634,4309,0.45161290322580644,0.375,0.0,0,0,0,0.006805350632200281,
6884,8206,0.7272727272727273,0.625,0.0,0,0,0,0.4516491478942088,
8785,8802,0.8444444444444444,0.875,1.0,1,1,0,0.9969381456219383,1.0
4470,4581,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
5655,5761,0.78125,0.7142857142857143,0.0,0,0,0,0.747819039092613,
2962,6885,0.6481481481481481,0.4,0.0,0,0,0,0.05351428913224305,
9949,10071,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
2669,7572,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1697,7439,1.0,1.0,0.0,0,0,0,0.9964266230576636,
6005,6517,0.64,0.6,0.0,0,0,0,0.22279859180453496,
4400,5505,0.86,0.75,0.0,0,0,0,0.8957925761496764,
7431,7786,1.0,1.0,0.0,0,0,0,0.9964266230576636,
542,4943,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4473,7481,1.0,1.0,0.0,0,0,0,0.9964266230576636,
827,7556,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3735,6054,0.8285714285714286,0.75,0.0,1,0,0,0.9451181708429435,1.0
2983,3975,0.48936170212765956,0.375,0.0,0,0,0,0.009768919635189005,
825,4477,1.0,1.0,1.0,1,0,0,0.998863349399516,1.0
6969,6974,0.8157894736842105,0.75,0.0,0,0,0,0.8487010068484314,
8588,8638,0.48,0.4444444444444444,0.0,0,0,0,0.016014210801374096,
8689,8690,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
131,6540,0.7391304347826086,0.6666666666666666,0.0,0,1,0,0.8638882578745349,
2519,2528,0.825,0.625,0.0,0,0,0,0.6790915286093318,
2104,2286,1.0,1.0,0.0,0,0,0,0.9964266230576636,
9942,10004,0.6538461538461539,0.75,0.0,1,1,0,0.9388858888857033,
8553,8802,0.8571428571428571,0.75,0.3333333333333333,0,0,0,0.8978542303322464,
3166,6284,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
5093,5095,0.8,0.6666666666666666,0.0,0,0,0,0.7032464356856314,
2629,6079,0.7407407407407407,0.6666666666666666,0.0,0,0,0,0.572149175118746,
93,771,0.7941176470588235,0.7142857142857143,0.0,0,1,0,0.9418132118328123,
3286,4134,0.40816326530612246,0.38461538461538464,0.0,0,0,0,0.004864485892796668,
1727,7439,1.0,1.0,0.0,0,0,0,0.9964266230576636,
6164,6173,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
968,971,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3294,6469,1.0,1.0,0.0,0,0,0,0.9964266230576636,
8606,8813,0.7837837837837838,0.6666666666666666,0.0,0,0,0,0.6695673724044688,
1390,1603,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1620,2065,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
3161,6290,1.0,1.0,0.0,0,0,0,0.9964266230576636,
706,1910,0.7307692307692307,0.6666666666666666,0.0,0,0,0,0.5484338606612148,
126,7485,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
6726,6815,0.5142857142857142,0.6666666666666666,0.0,1,0,0,0.289531907760768,
6486,6574,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
3952,6819,0.5217391304347826,0.75,1.0,1,0,0,0.5082746642410446,
8119,8136,0.8108108108108109,0.7142857142857143,0.0,0,0,0,0.7977740376698825,
5731,5732,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1023,1028,0.7941176470588235,0.7777777777777778,0.0,0,0,0,0.8521534500310417,
823,1906,0.8,0.7142857142857143,0.0,0,0,0,0.7804096960315506,
2351,8178,0.52,0.6,0.0,0,0,0,0.08255740068488614,
1993,5464,1.0,1.0,1.0,0,0,0,0.9969216244871861,1.0
2421,6665,0.6153846153846154,0.5,0.0,0,0,0,0.08801378018397865,
2688,4565,1.0,1.0,1.0,1,1,0,0.9997639952462705,1.0
3899,6404,0.6153846153846154,0.6666666666666666,0.0,0,0,0,0.2850076168942837,
3565,4838,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
5504,5726,0.74,0.7142857142857143,0.0,0,0,0,0.6656828025076995,
6285,6291,0.6909090909090909,0.6666666666666666,1.0,1,0,0,0.7225891792277966,
5392,6451,0.625,0.5,0.0,0,1,0,0.33795980891997157,
1722,1968,0.5454545454545454,0.7777777777777778,1.0,1,0,0,0.6221027045858825,
5283,5727,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1398,7506,0.5,0.6,1.0,0,1,0,0.2934449942652932,
2668,7481,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4485,7440,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
4786,6614,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1183,4319,0.8536585365853658,0.7777777777777778,0.0,0,0,0,0.9110473911287734,
1685,5469,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
2278,6737,0.7142857142857143,0.6666666666666666,0.0,0,0,0,0.5087959873302813,
4217,6871,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1003,2631,0.78125,0.7142857142857143,0.0,0,0,0,0.747819039092613,
3150,6666,0.8409090909090909,0.7142857142857143,0.0,0,0,0,0.8406476556411504,
485,1510,0.7857142857142857,0.7142857142857143,0.0,1,0,0,0.8936312293822405,
5798,5799,1.0,1.0,0.0,0,0,0,0.9964266230576636,
8337,8372,0.7,0.6666666666666666,0.0,0,0,0,0.47433539686574444,
6396,6657,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
8829,8834,0.8333333333333334,0.7142857142857143,0.0,0,0,0,0.830602993834464,
5422,6451,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
7292,7734,0.7647058823529411,0.6,1.0,0,0,0,0.5260456656509345,
3861,4957,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
4482,7519,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
1755,5649,0.8205128205128205,0.75,0.0,0,0,0,0.8544645671323656,
6858,8408,0.8409090909090909,0.75,0.0,0,0,0,0.8772877075826709,
2835,4561,1.0,1.0,0.0,0,0,0,0.9964266230576636,
607,3570,1.0,1.0,0.0,0,0,0,0.9964266230576636,
1068,4719,1.0,1.0,0.0,0,1,0,0.9992566165441318,1.0
314,315,0.8409090909090909,0.75,0.0,0,0,0,0.8772877075826709,
2163,3939,0.6595744680851063,0.75,0.0,0,1,0,0.8568045245431037,
8835,8999,0.8055555555555556,0.7142857142857143,0.0,0,0,0,0.7894639658969426,
8541,8552,0.8571428571428571,0.75,0.3333333333333333,0,0,0,0.8978542303322464,
7080,8228,0.8292682926829268,0.75,0.0,0,0,0,0.8646656210232972,
669,5387,0.7272727272727273,0.6,0.0,0,0,0,0.39968782867029307,
6713,6714,0.8627450980392157,0.75,0.0,0,0,0,0.8982409803166849,
8332,8378,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
3166,6768,0.8809523809523809,0.7142857142857143,0.0,0,0,0,0.8859167428034154,
1497,7461,0.6333333333333333,0.7142857142857143,1.0,1,1,0,0.9152550706398591,
10087,10088,1.0,1.0,0.0,0,0,0,0.9964266230576636,
701,7527,1.0,1.0,0.0,0,0,0,0.9964266230576636,
4087,6589,1.0,1.0,0.0,0,0,0,0.9964266230576636,
775,1060,1.0,1.0,0.0,0,0,0,0.9964266230576636,
412,1008,1.0,1.0,0.0,0,0,0,0.9964266230576636,
7588,7853,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
618,3328,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
748,6592,1.0,1.0,0.0,0,0,0,0.9964266230576636,
5391,5394,1.0,1.0,0.0,1,1,0,0.9997259201300351,1.0
863,7481,1.0,1.0,0.0,0,0,0,0.9964266230576636,
10293,10314,0.3469387755102041,0.2727272727272727,0.2,1,1,0,0.01388182213723706,
1735,7410,1.0,1.0,0.0,0,0,0,0.9964266230576636,
2633,5342,0.78125,0.7142857142857143,0.0,0,0,0,0.747819039092613,
6456,6657,1.0,1.0,0.0,1,0,0,0.99868016311932,1.0
